number_of_reviews,calculated_host_listings_count,availability_365,room_type,price
0.09220985691573927,0.009202453987730062,0.8328767123287671,0.0,155
0.004769475357710652,0.0,0.5726027397260274,0.5,120
0.006359300476947536,0.0,0.1780821917808219,0.5,389
0.09538950715421304,0.0,0.10136986301369863,0.5,140
0.1573926868044515,0.003067484662576687,0.30684931506849317,0.0,88
0.001589825119236884,0.0,0.6027397260273972,0.5,550
0.003179650238473768,0.0,0.9945205479452055,0.0,70
0.001589825119236884,0.0,0.40821917808219177,0.5,196
0.033386327503974564,0.0,0.8328767123287671,0.5,335
0.003179650238473768,0.0,0.0,0.5,160
0.007949125596184421,0.003067484662576687,0.0,0.5,120
0.001589825119236884,0.0,0.0,0.0,60
0.004769475357710652,0.0,0.0,0.5,133
0.041335453100158986,0.0,0.2,0.0,55
0.05405405405405406,0.012269938650306749,0.07945205479452055,0.0,49
0.17647058823529413,0.0,0.25205479452054796,0.0,105
0.030206677265500796,0.009202453987730062,0.4136986301369863,0.5,750
0.0,0.0,0.0027397260273972603,0.5,85
0.0,0.0,0.9342465753424658,0.5,320
0.05405405405405406,0.0,0.7068493150684931,0.5,225
0.13513513513513514,0.003067484662576687,0.0,0.5,147
0.007949125596184421,0.0,0.0,0.5,75
0.022257551669316377,0.0,0.14794520547945206,0.0,40
0.0,0.03987730061349693,0.9342465753424658,1.0,35
0.003179650238473768,0.0,0.0,0.0,60
0.006359300476947536,0.0,0.0,0.0,69
0.003179650238473768,0.0,0.0,0.5,157
0.0,0.0,0.0,0.0,90
0.004769475357710652,0.0,0.0,0.5,170
0.011128775834658189,0.05521472392638037,0.904109589041096,0.5,66
0.0,0.0,0.0,0.5,200
0.0,0.0,0.0,0.5,200
0.0,0.003067484662576687,0.0,0.0,70
0.0,0.006134969325153375,0.9424657534246575,0.5,250
0.004769475357710652,0.0,0.0,0.0,45
0.004769475357710652,0.0,0.0,0.5,150
0.001589825119236884,0.0,0.0,0.5,115
0.004769475357710652,0.0,0.0,0.5,75
0.0,0.0,0.0,0.5,250
0.0,0.3680981595092025,0.5178082191780822,0.5,199
0.0,0.0,0.0,0.0,90
0.08426073131955486,0.0,0.589041095890411,0.5,125
0.0,0.0,0.4246575342465753,0.5,200
0.0,0.7085889570552147,0.12328767123287672,0.5,265
0.02702702702702703,0.0,1.0,0.0,135
0.003179650238473768,0.0,0.0,0.0,103
0.009538950715421305,0.003067484662576687,1.0,0.0,157
0.0,0.0,0.0,0.0,28
0.022257551669316377,0.02147239263803681,0.5643835616438356,1.0,65
0.055643879173290944,0.0,0.7589041095890411,0.5,299
0.0,0.0,0.4876712328767123,0.0,25
0.003179650238473768,0.0,0.2876712328767123,0.5,140
0.02702702702702703,0.012269938650306749,0.2191780821917808,1.0,25
0.001589825119236884,1.0,0.863013698630137,0.5,222
0.006359300476947536,0.0,0.0,0.5,250
0.004769475357710652,0.0,0.0,0.5,142
0.006359300476947536,0.003067484662576687,0.0684931506849315,0.0,72
0.001589825119236884,0.0,0.0,0.5,113
0.001589825119236884,0.0,0.0,0.5,100
0.07313195548489666,0.0,0.0,0.5,121
0.001589825119236884,0.0,0.0,0.5,224
0.001589825119236884,0.0,0.0,0.5,100
0.0,0.0,0.0,0.5,400
0.006359300476947536,0.0,0.0,0.5,300
0.028616852146263912,0.0,0.0,0.0,65
0.04292527821939587,0.0,0.4383561643835616,0.0,67
0.003179650238473768,0.0,0.0,0.0,50
0.012718600953895072,0.0,0.0,0.0,70
0.007949125596184421,0.0,0.0,0.0,90
0.046104928457869634,0.0,0.20821917808219179,0.5,399
0.02384737678855326,0.003067484662576687,0.4465753424657534,0.0,55
0.24006359300476948,0.003067484662576687,0.0,0.0,41
0.001589825119236884,0.0,0.0,0.5,183
0.017488076311605726,0.0,0.038356164383561646,0.5,195
0.07790143084260732,0.0,0.22465753424657534,0.5,319
0.007949125596184421,0.0,0.9808219178082191,0.5,1750
0.017488076311605726,0.0,0.0,0.5,299
0.011128775834658189,0.0,0.0,0.5,199
0.001589825119236884,0.006134969325153375,0.9452054794520548,1.0,39
0.0,0.02147239263803681,0.8958904109589041,0.5,162
0.003179650238473768,0.0,0.0,0.0,72
0.011128775834658189,0.0,0.0,0.5,100
0.033386327503974564,0.012269938650306749,0.19452054794520549,0.0,50
0.003179650238473768,0.0,0.0,0.0,60
0.08426073131955486,0.0,0.2958904109589041,0.0,70
0.001589825119236884,0.0,0.0,1.0,75
0.003179650238473768,0.0,0.0,0.5,170
0.0,0.0,0.0273972602739726,0.0,65
0.3624801271860096,0.0,0.1452054794520548,0.0,125
0.001589825119236884,0.0,0.7671232876712328,0.5,65
0.022257551669316377,0.009202453987730062,0.2136986301369863,0.0,70
0.001589825119236884,0.015337423312883437,0.9972602739726028,0.0,35
0.012718600953895072,0.0,0.0,0.5,200
0.003179650238473768,0.009202453987730062,0.9698630136986301,0.0,45
0.009538950715421305,0.006134969325153375,0.0,0.0,130
0.12877583465818762,0.009202453987730062,0.526027397260274,0.0,29
0.0,0.0,0.0,0.0,85
0.020667726550079493,0.015337423312883437,0.9342465753424658,0.0,65
0.0,0.0,0.4904109589041096,0.0,100
0.006359300476947536,0.003067484662576687,0.9561643835616438,0.0,55
0.011128775834658189,0.0,0.0,0.5,140
0.012718600953895072,0.0,0.0,0.0,42
0.02384737678855326,0.003067484662576687,0.10136986301369863,0.0,79
0.009538950715421305,0.006134969325153375,0.25753424657534246,0.0,58
0.003179650238473768,0.009202453987730062,0.9397260273972603,1.0,32
0.006359300476947536,0.006134969325153375,0.6054794520547945,0.5,399
0.0906200317965024,0.006134969325153375,0.049315068493150684,0.0,50
0.2496025437201908,0.003067484662576687,0.589041095890411,0.5,199
0.01907790143084261,0.1411042944785276,0.9698630136986301,0.0,150
0.0,0.012269938650306749,0.9342465753424658,0.5,200
0.0,0.0,0.0,0.0,110
0.014308426073131956,0.0,0.0,0.0,150
0.001589825119236884,0.0,0.9972602739726028,0.0,77
0.0,0.0,0.0,0.0,70
0.05882352941176471,0.0,0.0410958904109589,0.5,450
0.0,0.0,0.24383561643835616,0.0,165
0.007949125596184421,0.02147239263803681,0.9534246575342465,0.0,65
0.001589825119236884,0.0,0.4904109589041096,0.0,65
0.007949125596184421,0.012269938650306749,0.5287671232876713,0.5,180
0.015898251192368842,0.009202453987730062,1.0,0.0,90
0.003179650238473768,0.0,0.0,0.0,10
0.1414944356120827,0.0,0.0,0.5,95
0.020667726550079493,0.0,0.2356164383561644,0.5,145
0.001589825119236884,0.0,0.0,0.5,250
0.22416534181240064,0.0,0.07671232876712329,0.5,170
0.0,0.003067484662576687,0.4904109589041096,0.0,79
0.0,0.003067484662576687,0.13424657534246576,0.5,140
0.004769475357710652,0.0,0.2410958904109589,0.0,47
0.0,0.0,0.0,0.5,160
0.004769475357710652,0.1411042944785276,0.8876712328767123,0.0,62
0.001589825119236884,0.0,0.0,0.5,80
0.006359300476947536,0.012269938650306749,0.9232876712328767,0.5,95
0.0,0.0,0.5452054794520548,0.0,105
0.004769475357710652,0.012269938650306749,0.9808219178082191,0.0,99
0.011128775834658189,0.0,0.04657534246575343,0.5,250
0.020667726550079493,0.0,0.7506849315068493,0.5,250
0.0,0.0,0.0,0.5,120
0.0,0.0,0.016438356164383564,0.5,107
0.06041335453100159,0.0,0.715068493150685,0.5,188
0.006359300476947536,0.0,0.4849315068493151,0.0,115
0.009538950715421305,0.0,0.0,0.5,205
0.015898251192368842,0.0,0.4794520547945206,0.0,72
0.003179650238473768,0.009202453987730062,0.6931506849315069,0.0,125
0.0,0.0,0.0,0.0,125
0.004769475357710652,0.003067484662576687,0.24383561643835616,0.5,200
0.003179650238473768,0.0,0.0136986301369863,0.5,119
0.025437201907790145,0.0,0.8273972602739726,0.5,240
0.006359300476947536,0.0,0.0,0.0,53
0.0,0.012269938650306749,0.8054794520547945,0.5,200
0.0,0.012269938650306749,0.9835616438356164,0.5,399
0.0,0.0,0.0,0.5,239
0.20508744038155804,0.0,0.663013698630137,0.5,135
0.001589825119236884,0.006134969325153375,1.0,1.0,39
0.009538950715421305,0.0,0.4273972602739726,0.0,60
0.007949125596184421,0.0,0.1452054794520548,0.0,55
0.015898251192368842,0.0,0.4465753424657534,0.5,145
0.004769475357710652,0.0,0.0,0.5,130
0.0,0.0,0.0,0.5,150
0.16216216216216217,0.0,0.7780821917808219,0.5,175
0.009538950715421305,0.006134969325153375,0.14246575342465753,0.0,50
0.0,0.08282208588957056,0.5068493150684932,0.0,94
0.13831478537360892,0.0,0.010958904109589041,0.5,80
0.0,0.0,0.2273972602739726,0.5,180
0.001589825119236884,0.0,0.4191780821917808,0.0,40
0.004769475357710652,0.0,0.0,0.0,35
0.22575516693163752,0.012269938650306749,0.0,0.0,29
0.23211446740858507,0.0,0.7589041095890411,0.0,115
0.0,0.0,0.0,0.0,190
0.0,0.0,0.024657534246575342,0.0,66
0.0,0.0,0.0,0.5,600
0.003179650238473768,0.0,0.0,0.5,350
0.02384737678855326,0.0,0.0136986301369863,0.5,205
0.044515103338632754,0.009202453987730062,0.43561643835616437,0.0,55
0.012718600953895072,0.0,0.0,0.5,169
0.0,0.0,0.0,0.5,500
0.004769475357710652,0.003067484662576687,0.4410958904109589,0.0,75
0.0,0.0,0.0,0.5,275
0.0,0.006134969325153375,0.9972602739726028,0.0,75
0.012718600953895072,0.009202453987730062,0.0,0.0,105
0.0,0.05214723926380368,0.9863013698630138,0.0,165
0.001589825119236884,0.0,0.2054794520547945,0.0,70
0.03656597774244833,0.0,0.0,0.5,85
0.012718600953895072,0.0,0.7452054794520548,0.5,120
0.0492845786963434,0.006134969325153375,0.7643835616438356,0.0,85
0.0,0.006134969325153375,0.8438356164383561,0.0,40
0.006359300476947536,0.03067484662576687,0.2410958904109589,0.0,42
0.0,0.3680981595092025,0.9643835616438357,0.5,239
0.007949125596184421,0.006134969325153375,0.5150684931506849,0.0,83
0.0,0.0,0.0,0.5,164
0.12718600953895073,0.0,0.9506849315068493,0.0,65
0.007949125596184421,0.0,0.0,0.5,150
0.02384737678855326,0.0,0.0,0.0,55
0.0699523052464229,0.003067484662576687,0.010958904109589041,0.0,89
0.001589825119236884,0.0,0.9972602739726028,0.0,125
0.020667726550079493,0.003067484662576687,0.6931506849315069,0.0,60
0.08744038155802862,0.0,0.8602739726027397,0.5,236
0.020667726550079493,0.003067484662576687,0.04657534246575343,0.0,40
0.014308426073131956,0.0,0.5150684931506849,0.5,190
0.0,0.003067484662576687,0.0,0.0,50
0.003179650238473768,0.0,0.0,0.5,200
0.006359300476947536,0.0,0.0,0.5,75
0.006359300476947536,0.003067484662576687,0.4575342465753425,0.0,47
0.0,0.0,0.0,0.5,350
0.0,0.0,0.0,0.5,250
0.007949125596184421,1.0,0.7452054794520548,0.5,470
0.046104928457869634,0.0,0.043835616438356165,0.0,70
0.0,0.0,0.0,0.5,12
0.007949125596184421,0.0,0.0136986301369863,0.5,230
0.014308426073131956,0.009202453987730062,0.936986301369863,0.5,200
0.003179650238473768,0.0,0.0,0.0,80
0.001589825119236884,0.0,0.0,0.5,140
0.001589825119236884,0.0,0.1780821917808219,0.0,70
0.05882352941176471,0.0,0.0,0.5,94
0.001589825119236884,0.0,0.0,0.5,150
0.057233704292527825,0.0,0.0,0.5,149
0.21462639109697934,0.0,0.1863013698630137,0.0,105
0.1875993640699523,0.0,0.7589041095890411,0.5,220
0.003179650238473768,0.003067484662576687,0.0,0.0,15
0.16852146263910972,0.003067484662576687,0.9342465753424658,0.5,146
0.007949125596184421,0.0,0.0,0.5,120
0.004769475357710652,0.0,0.0027397260273972603,0.5,80
0.025437201907790145,0.0,1.0,1.0,115
0.006359300476947536,0.0,0.0,0.5,195
0.003179650238473768,0.003067484662576687,0.19726027397260273,0.0,110
0.06041335453100159,0.0,0.13424657534246576,0.5,225
0.001589825119236884,0.003067484662576687,0.0,0.5,115
0.0,0.003067484662576687,0.0958904109589041,0.0,145
0.055643879173290944,0.0,0.8547945205479452,0.0,90
0.07790143084260732,0.0,0.19452054794520549,0.0,75
0.001589825119236884,0.0,0.18082191780821918,0.0,80
0.02702702702702703,0.006134969325153375,0.0,0.5,150
0.020667726550079493,0.0,0.038356164383561646,0.0,125
0.0,0.003067484662576687,0.4849315068493151,0.0,135
0.009538950715421305,0.0,0.0,0.0,70
0.009538950715421305,0.0,0.0,0.5,147
0.041335453100158986,0.0,0.0027397260273972603,0.0,55
0.001589825119236884,0.0,0.0,0.0,60
0.020667726550079493,0.0,0.0,0.5,119
0.017488076311605726,0.0,0.1506849315068493,0.0,100
0.031796502384737683,0.0,0.21643835616438356,0.5,180
0.12241653418124007,0.0,0.06575342465753425,0.5,150
0.06518282988871224,0.006134969325153375,0.07945205479452055,0.5,139
0.0,0.0,0.2493150684931507,0.0,128
0.012718600953895072,0.0,0.9068493150684932,0.0,59
0.07154213036565978,0.006134969325153375,0.0,0.0,70
0.05882352941176471,0.0,0.4821917808219178,0.5,175
0.046104928457869634,0.009202453987730062,0.8,0.0,70
0.001589825119236884,0.0,0.0,0.5,275
0.001589825119236884,0.0,0.0,0.0,46
0.03815580286168522,0.003067484662576687,0.8794520547945206,0.5,500
0.031796502384737683,0.009202453987730062,0.24657534246575344,0.0,99
0.055643879173290944,0.006134969325153375,1.0,0.0,65
0.06200317965023848,0.0,0.0,0.0,53
0.03656597774244833,0.012269938650306749,0.0,0.0,50
0.004769475357710652,0.003067484662576687,0.4301369863013699,0.5,200
0.009538950715421305,0.003067484662576687,0.2356164383561644,0.0,100
0.0,0.05828220858895705,1.0,0.0,199
0.0,0.0,0.0,0.5,249
0.04769475357710652,0.0,0.9452054794520548,0.5,169
0.16216216216216217,0.006134969325153375,0.2767123287671233,0.5,200
0.2686804451510334,0.009202453987730062,0.8383561643835616,0.0,39
0.006359300476947536,0.0,0.452054794520548,0.5,99
0.001589825119236884,0.03680981595092024,0.24657534246575344,0.0,57
0.0,0.0,0.0,0.0,170
0.001589825119236884,0.3128834355828221,0.6904109589041096,0.0,39
0.006359300476947536,0.0,0.0,0.0,65
0.0,0.003067484662576687,0.8465753424657534,0.5,130
0.10651828298887123,0.03374233128834356,0.6602739726027397,0.0,105
0.004769475357710652,0.02147239263803681,0.9452054794520548,0.0,215
0.006359300476947536,0.0,0.0,1.0,42
0.001589825119236884,0.0,0.8547945205479452,0.0,43
0.001589825119236884,0.003067484662576687,0.4054794520547945,0.5,130
0.014308426073131956,0.0,0.0,0.5,68
0.03815580286168522,0.0,0.17534246575342466,0.0,90
0.003179650238473768,0.0,0.0,0.5,100
0.06200317965023848,0.003067484662576687,0.4328767123287671,0.0,66
0.030206677265500796,0.0,0.0,0.5,100
0.02384737678855326,0.015337423312883437,0.9123287671232877,0.0,79
0.011128775834658189,0.0,0.1726027397260274,0.0,65
0.007949125596184421,0.0,0.4657534246575343,0.5,159
0.23529411764705885,0.0,0.3041095890410959,0.5,119
0.0,0.0,0.0,0.0,70
0.025437201907790145,0.0,1.0,0.5,140
0.011128775834658189,0.0,0.7835616438356164,0.5,1000
0.017488076311605726,0.0,0.0,0.0,52
0.009538950715421305,0.0,0.0,0.0,43
0.001589825119236884,0.0,0.0,0.0,100
0.001589825119236884,0.3680981595092025,0.9643835616438357,0.5,239
0.0,0.0,0.0,0.5,70
0.003179650238473768,0.0,0.0,0.0,60
0.0,0.0,0.25205479452054796,0.5,144
0.0,0.0,0.9808219178082191,0.5,450
0.30365659777424486,0.006134969325153375,0.6657534246575343,0.0,109
0.004769475357710652,0.0,0.2273972602739726,0.0,80
0.022257551669316377,0.0,0.0,0.5,225
0.0,0.0,0.0,0.0,75
0.009538950715421305,0.006134969325153375,0.0,0.0,59
0.0,0.0,0.0,0.5,113
0.001589825119236884,0.0,0.0,0.0,110
0.009538950715421305,0.0,0.0,0.5,230
0.020667726550079493,0.05214723926380368,0.9863013698630138,0.0,39
0.006359300476947536,0.0,0.0,0.5,95
0.01907790143084261,0.003067484662576687,0.0,0.5,139
0.1478537360890302,0.003067484662576687,0.8027397260273973,0.5,220
0.0,0.0,0.04657534246575343,0.5,96
0.0397456279809221,0.03374233128834356,0.24383561643835616,0.0,84
0.004769475357710652,0.0,0.0,0.5,215
0.0,0.0,0.08767123287671233,0.5,220
0.025437201907790145,0.03680981595092024,0.19452054794520549,0.5,129
0.003179650238473768,0.003067484662576687,0.0,0.5,120
0.0,0.0,0.0,0.0,300
0.011128775834658189,0.0,0.0,0.0,150
0.40381558028616854,0.006134969325153375,0.030136986301369864,0.0,77
0.001589825119236884,0.009202453987730062,0.07671232876712329,0.0,0
0.19554848966613675,0.0,0.7863013698630137,0.5,145
0.27503974562798095,0.0,0.726027397260274,0.5,189
0.025437201907790145,0.0,0.0,0.5,140
0.37042925278219396,0.0,0.0,0.5,154
0.055643879173290944,0.006134969325153375,0.2356164383561644,0.0,35
0.0,0.0,0.9972602739726028,0.0,80
0.29411764705882354,0.006134969325153375,0.5561643835616439,0.0,80
0.1192368839427663,0.0,0.8657534246575342,0.5,125
0.0,0.7085889570552147,0.715068493150685,0.5,365
0.0,0.0,0.0,0.5,99
0.2273449920508744,0.0,0.852054794520548,0.0,84
0.0,0.0,0.0,0.0,115
0.01907790143084261,0.012269938650306749,0.29315068493150687,0.5,209
0.0,0.0,0.057534246575342465,0.5,199
0.0,0.0,0.0,0.5,280
0.0699523052464229,0.009202453987730062,0.9643835616438357,0.5,159
0.3688394276629571,0.0,0.526027397260274,0.5,135
0.004769475357710652,0.0,0.547945205479452,0.5,130
0.01907790143084261,0.0,0.873972602739726,0.5,229
0.0,1.0,0.9260273972602739,0.5,180
0.0,0.018404907975460124,0.0136986301369863,0.5,200
0.0,0.0,0.0,0.5,190
0.012718600953895072,0.0,0.0,0.5,110
0.020667726550079493,0.0,0.7589041095890411,0.5,290
0.007949125596184421,0.0,0.010958904109589041,0.5,69
0.0,0.0,0.9945205479452055,0.0,40
0.004769475357710652,0.0,0.2273972602739726,0.0,900
0.044515103338632754,0.0,0.0,0.5,100
0.003179650238473768,0.009202453987730062,0.24657534246575344,0.5,400
0.0,0.0,0.08493150684931507,0.0,52
0.009538950715421305,0.0,0.03287671232876713,0.0,95
0.015898251192368842,0.009202453987730062,0.030136986301369864,0.0,35
0.09538950715421304,0.006134969325153375,0.9616438356164384,0.0,95
0.003179650238473768,0.0,0.18082191780821918,0.0,76
0.001589825119236884,0.0,0.0,0.0,130
0.05405405405405406,0.0,0.4383561643835616,0.0,110
0.02384737678855326,0.042944785276073615,0.9342465753424658,0.5,99
0.003179650238473768,0.006134969325153375,0.0,0.0,76
0.033386327503974564,0.006134969325153375,0.0410958904109589,0.0,209
0.055643879173290944,0.003067484662576687,0.9780821917808219,0.5,130
0.01907790143084261,0.024539877300613498,0.4410958904109589,1.0,85
0.007949125596184421,0.0,0.2356164383561644,0.0,110
0.003179650238473768,0.006134969325153375,0.20273972602739726,0.0,59
0.02702702702702703,0.0,0.915068493150685,0.5,400
0.0,0.0,0.0,0.0,45
0.0,0.024539877300613498,0.0410958904109589,0.5,133
0.1192368839427663,0.0,0.052054794520547946,0.0,95
0.004769475357710652,0.0,0.0,0.5,172
0.01907790143084261,0.003067484662576687,0.021917808219178082,0.0,65
0.0,0.0,0.0,0.0,55
0.028616852146263912,0.003067484662576687,0.0,0.0,40
0.0,0.0,0.18356164383561643,0.0,60
0.001589825119236884,0.003067484662576687,0.019178082191780823,0.5,89
0.17329093799682035,0.018404907975460124,0.7068493150684931,0.0,49
0.08903020667726551,0.0,0.14794520547945206,0.0,95
0.0699523052464229,0.0,0.10410958904109589,0.5,115
0.009538950715421305,0.003067484662576687,0.0,0.0,60
0.16057233704292528,0.0,0.8438356164383561,0.5,155
0.004769475357710652,0.0,0.0,0.5,320
0.003179650238473768,0.0,0.0,0.5,65
0.03815580286168522,0.003067484662576687,0.22465753424657534,0.5,90
0.001589825119236884,0.0,0.0,0.5,200
0.017488076311605726,0.0,0.010958904109589041,0.5,115
0.0,0.003067484662576687,0.0,0.5,176
0.020667726550079493,0.0,0.0,0.5,135
0.0,0.0,0.4328767123287671,0.0,95
0.08267090620031797,0.0,0.20273972602739726,0.5,200
0.04292527821939587,0.009202453987730062,0.7424657534246576,0.5,275
0.0,0.07975460122699388,0.8547945205479452,0.0,42
0.16216216216216217,0.0,0.016438356164383564,0.5,200
0.012718600953895072,0.0,0.0,0.5,120
0.12082670906200318,0.0,0.1643835616438356,0.5,220
0.1573926868044515,0.0,0.8082191780821918,0.5,116
0.0699523052464229,0.0,0.7808219178082192,0.5,175
0.0,1.0,0.989041095890411,0.5,130
0.0,0.2914110429447853,0.6,0.5,287
0.001589825119236884,0.3128834355828221,0.736986301369863,0.0,33
0.001589825119236884,0.0,0.9342465753424658,0.0,85
0.04769475357710652,0.012269938650306749,0.5150684931506849,0.0,163
0.009538950715421305,0.012269938650306749,0.9123287671232877,0.0,37
0.08267090620031797,0.006134969325153375,0.16986301369863013,0.0,70
0.0,1.0,0.936986301369863,0.5,165
0.27344992050874406,0.0,0.6410958904109589,0.5,125
0.001589825119236884,0.006134969325153375,0.8931506849315068,0.5,245
0.0,0.0,0.0,0.0,100
0.031796502384737683,0.0,0.336986301369863,0.5,199
0.003179650238473768,0.0,0.0,0.5,250
0.006359300476947536,0.024539877300613498,0.7753424657534247,0.0,60
0.03815580286168522,0.003067484662576687,0.263013698630137,0.5,113
0.015898251192368842,0.015337423312883437,0.6821917808219178,0.0,135
0.031796502384737683,0.0,0.4191780821917808,0.5,418
0.0,0.3680981595092025,0.4767123287671233,0.5,135
0.004769475357710652,0.012269938650306749,1.0,0.0,70
0.0,0.0,0.0,0.5,99
0.004769475357710652,0.0,0.0,0.5,199
0.07313195548489666,0.0,0.08767123287671233,0.5,134
0.0,0.0,0.0,0.0,35
0.003179650238473768,0.0,0.0,0.5,110
0.05882352941176471,0.018404907975460124,0.9808219178082191,0.0,79
0.07472178060413355,0.0,0.20821917808219179,1.0,85
0.0,0.0,0.0,0.5,245
0.001589825119236884,0.0,0.0,0.0,35
0.009538950715421305,0.003067484662576687,0.852054794520548,0.0,50
0.003179650238473768,0.0,0.0,0.0,80
0.011128775834658189,0.0,0.3452054794520548,0.0,60
0.562798092209857,0.006134969325153375,0.0547945205479452,0.0,99
0.006359300476947536,0.0,0.0,0.5,73
0.05246422893481718,0.015337423312883437,0.20273972602739726,0.0,42
0.001589825119236884,0.0,0.0,0.5,230
0.009538950715421305,0.0,0.8657534246575342,0.5,199
0.04769475357710652,0.0,0.1315068493150685,0.5,175
0.012718600953895072,0.0,0.0,0.5,75
0.046104928457869634,0.0,0.0,0.5,230
0.014308426073131956,0.0,0.0,0.0,58
0.004769475357710652,0.0,0.0,0.5,200
0.001589825119236884,0.0,0.0,0.0,50
0.003179650238473768,0.0,0.9835616438356164,0.0,50
0.1478537360890302,0.0,0.1589041095890411,0.0,125
0.05246422893481718,0.0,0.0027397260273972603,0.5,160
0.003179650238473768,0.0,0.2602739726027397,0.0,115
0.03815580286168522,0.0,0.0027397260273972603,0.5,138
0.001589825119236884,0.0,0.0,0.0,55
0.0,0.0,0.0,0.0,95
0.0,0.0,0.0,0.5,500
0.006359300476947536,0.0,0.0,0.5,175
0.12241653418124007,0.003067484662576687,0.5205479452054794,0.0,50
0.001589825119236884,0.0,0.0,0.5,150
0.003179650238473768,0.0,0.0,0.5,250
0.001589825119236884,0.012269938650306749,0.0,0.0,90
0.001589825119236884,1.0,0.7698630136986302,0.5,185
0.009538950715421305,0.006134969325153375,0.2684931506849315,0.5,85
0.19554848966613675,0.0,0.1178082191780822,0.5,165
0.004769475357710652,0.0,0.9917808219178083,0.0,50
0.001589825119236884,0.0,0.0,0.5,120
0.003179650238473768,0.0,0.0,0.5,130
0.006359300476947536,0.003067484662576687,0.09863013698630137,0.0,81
0.0,0.0,0.0,0.0,45
0.001589825119236884,0.0,0.2273972602739726,0.5,189
0.001589825119236884,0.0,0.0,0.0,45
0.001589825119236884,0.0,0.0,0.0,75
0.11446740858505565,0.006134969325153375,0.2219178082191781,0.0,60
0.0,0.0,0.0,0.5,100
0.009538950715421305,0.0,0.10410958904109589,0.5,180
0.009538950715421305,0.003067484662576687,1.0,0.0,75
0.0397456279809221,0.0,0.7397260273972602,1.0,75
0.0,0.006134969325153375,0.22465753424657534,0.5,317
0.004769475357710652,0.0,0.0,0.5,200
0.11764705882352942,0.0,0.6657534246575343,0.5,289
0.001589825119236884,0.0,0.24657534246575344,0.0,60
0.004769475357710652,0.003067484662576687,0.0,0.0,158
0.012718600953895072,0.027607361963190184,0.9753424657534246,0.0,60
0.020667726550079493,0.0,1.0,0.5,83
0.006359300476947536,0.0,0.019178082191780823,0.5,259
0.03656597774244833,0.006134969325153375,0.2410958904109589,0.5,100
0.0,0.0,0.7287671232876712,0.0,100
0.12877583465818762,0.0,0.7835616438356164,0.5,199
0.003179650238473768,0.003067484662576687,0.0,0.0,70
0.001589825119236884,0.0,0.23835616438356164,0.0,700
0.007949125596184421,0.0,0.0,0.0,75
0.001589825119236884,0.0,0.9589041095890412,0.0,110
0.001589825119236884,0.0,0.0,0.5,150
0.20031796502384738,0.003067484662576687,0.7945205479452054,0.5,219
0.0,0.0,0.0,0.0,75
0.0,0.0,0.0,0.0,425
0.007949125596184421,0.003067484662576687,0.0,0.0,40
0.007949125596184421,0.009202453987730062,0.16164383561643836,0.5,169
0.006359300476947536,0.0,0.0,0.0,90
0.057233704292527825,0.0,0.2767123287671233,0.5,139
0.0,0.09202453987730062,0.473972602739726,0.5,250
0.003179650238473768,0.0,0.0,0.0,85
0.0,0.0,0.0,0.0,100
0.0,0.0,0.0,0.5,151
0.08903020667726551,0.0,0.7205479452054795,0.5,175
0.004769475357710652,0.0,0.0,0.5,145
0.0,0.0,0.18082191780821918,0.5,150
0.3195548489666137,0.0,0.8027397260273973,0.5,98
0.0,0.003067484662576687,0.8767123287671232,0.0,45
0.004769475357710652,0.0,0.0,0.0,60
0.06041335453100159,0.0,0.9561643835616438,0.5,130
0.003179650238473768,0.0,0.11232876712328767,0.5,185
0.001589825119236884,0.003067484662576687,0.25205479452054796,0.5,250
0.012718600953895072,0.0,0.0,0.5,495
0.017488076311605726,0.0,0.057534246575342465,0.5,160
0.007949125596184421,0.003067484662576687,0.0,0.0,112
0.7297297297297298,0.012269938650306749,0.4794520547945206,0.0,45
0.001589825119236884,0.0,0.0,0.0,28
0.0,0.0,0.008219178082191782,0.5,85
0.003179650238473768,0.0,0.024657534246575342,0.5,120
0.12241653418124007,0.009202453987730062,0.9917808219178083,0.0,49
0.13195548489666137,0.0,0.04657534246575343,0.5,48
0.0,0.0,0.24383561643835616,0.0,36
0.0,0.006134969325153375,0.9123287671232877,0.0,72
0.07790143084260732,0.0,0.26575342465753427,0.0,99
0.009538950715421305,0.0,0.24383561643835616,0.0,55
0.2591414944356121,0.0,0.8054794520547945,0.0,84
0.0,0.003067484662576687,0.5780821917808219,0.5,115
0.0,0.0,0.8794520547945206,0.5,450
0.2782193958664547,0.0,0.6465753424657534,0.0,175
0.009538950715421305,0.0,0.0,0.5,129
0.011128775834658189,0.003067484662576687,0.5150684931506849,0.5,200
0.004769475357710652,0.0,0.0,0.5,195
0.001589825119236884,0.003067484662576687,0.0,0.0,125
0.001589825119236884,0.003067484662576687,0.06301369863013699,0.5,110
0.003179650238473768,0.0,0.0,0.0,120
0.014308426073131956,0.0,0.8931506849315068,0.5,255
0.007949125596184421,0.0,0.9972602739726028,0.0,84
0.0,0.0,0.0,0.5,150
0.0,0.0,0.0,0.0,60
0.0,1.0,0.936986301369863,0.5,180
0.003179650238473768,0.0,0.0,0.0,38
0.001589825119236884,0.0,0.8849315068493151,0.5,100
0.07790143084260732,0.0,0.9671232876712329,1.0,65
0.014308426073131956,0.0,0.0,0.5,100
